week,state,avg_temp,avg_employment,tv_spend,search_spend,y
2021-12-05,North Carolina,49.4,0.9298,11604.36,1664.17,36244.44
2021-12-12,North Carolina,49.9,0.926,14858.77,1539.18,36264.93
2021-12-19,North Carolina,44.0,0.9353,18129.17,1539.18,36211.03
2021-12-26,North Carolina,63.0,0.9371,22170.13,1539.18,36066.97
2022-01-02,North Carolina,42.4,0.9323,21386.15,2963.39,36196.29
2022-01-09,North Carolina,38.9,0.9381,21290.7,4283.99,36212.85
2022-01-16,North Carolina,33.8,0.9386,19668.69,2650.52,36246.55
2022-01-23,North Carolina,36.0,0.9396,18834.34,2866.21,36144.89
2022-01-30,North Carolina,42.2,0.9434,17773.87,1539.18,36169.08
2022-02-06,North Carolina,42.7,0.9462,18529.09,1539.18,36053.94
2022-02-13,North Carolina,45.5,0.9476,21223.37,1539.18,36055.98
2022-02-20,North Carolina,51.4,0.9571,17447.91,1539.18,36211.26
2022-02-27,North Carolina,50.8,0.9481,14869.06,1539.18,36093.26
2022-03-06,North Carolina,53.9,0.9591,13236.6,2583.41,36171.01
2022-03-13,North Carolina,53.3,0.9556,10988.46,3984.87,36245.47
2022-03-20,North Carolina,57.0,0.9528,10236.73,5028.75,36035.25
2022-03-27,North Carolina,52.0,0.9525,11985.91,5469.19,36265.09
2022-04-03,North Carolina,56.9,0.9568,11293.32,4403.53,36219.94
2022-04-10,North Carolina,62.0,0.9538,11939.53,4177.79,36229.06
2022-04-17,North Carolina,57.5,0.9548,10735.61,3998.78,36121.22
2022-04-24,North Carolina,64.9,0.9565,9669.88,2100.44,36185.69
2022-05-01,North Carolina,69.1,0.957,7629.72,3818.87,36027.98
2022-05-08,North Carolina,61.8,0.9619,7191.44,2024.32,36163.48
2022-05-15,North Carolina,74.1,0.9553,6692.34,2371.26,35983.87
2022-05-22,North Carolina,69.3,0.9584,6725.77,1539.18,36049.89
2022-05-29,North Carolina,75.6,0.9524,7326.18,2502.79,35944.13
2022-06-05,North Carolina,73.4,0.9557,7272.73,1542.01,35865.51
2022-06-12,North Carolina,79.6,0.9476,6156.7,1539.18,35741.97
2022-06-19,North Carolina,75.2,0.9555,6156.7,1722.66,35961.06
2022-06-26,North Carolina,76.4,0.9531,6156.7,1539.18,35936.73
2022-07-03,North Carolina,79.4,0.9464,6156.7,2397.17,35952.84
2022-07-10,North Carolina,75.3,0.9461,7735.2,3626.99,35969.38
2022-07-17,North Carolina,80.3,0.9434,8885.22,3252.67,36055.15
2022-07-24,North Carolina,81.2,0.9438,9645.69,3414.78,35971.42
2022-07-31,North Carolina,79.1,0.9504,10266.79,1843.96,35970.15
2022-08-07,North Carolina,77.4,0.9413,7748.75,1883.97,36011.89
2022-08-14,North Carolina,71.9,0.9406,6156.7,1855.12,36011.71
2022-08-21,North Carolina,74.6,0.9431,6156.7,1539.18,36010.03
2022-08-28,North Carolina,76.5,0.9424,6156.7,2925.24,35915.67
2022-09-04,North Carolina,73.4,0.9349,7377.25,1539.18,35975.55
2022-09-11,North Carolina,71.3,0.945,7657.08,1539.18,35968.19
2022-09-18,North Carolina,71.1,0.9401,6722.52,1539.18,35919.76
2022-09-25,North Carolina,61.4,0.9386,7747.7,1539.18,36143.17
2022-10-02,North Carolina,59.5,0.9351,6836.28,2503.04,36000.45
2022-10-09,North Carolina,60.6,0.9397,6156.7,1809.98,36058.23
2022-10-16,North Carolina,54.1,0.9348,6301.46,1539.18,36074.1
2022-10-23,North Carolina,57.5,0.9349,7103.6,1539.18,36118.18
2022-10-30,North Carolina,61.7,0.9428,7110.37,2502.52,36035.54
2022-11-06,North Carolina,63.1,0.94,6156.7,1539.18,36144.26
2022-11-13,North Carolina,42.5,0.9379,6156.7,1539.18,36379.71
2022-11-20,North Carolina,46.3,0.9405,6826.29,1642.39,36219.54
2022-11-27,North Carolina,50.7,0.9433,7286.09,1539.18,36294.58
2022-12-04,North Carolina,50.5,0.948,8468.75,2414.13,36218.37
2022-12-11,North Carolina,41.9,0.9493,9659.79,4915.26,36370.71
2022-12-18,North Carolina,33.2,0.943,11382.77,2155.03,36445.83
2022-12-25,North Carolina,39.4,0.9498,11846.64,2356.07,36260.34
2023-01-01,North Carolina,53.1,0.9537,11876.57,3014.85,36065.85
2023-01-08,North Carolina,44.1,0.9548,11434.39,1539.18,36235.21
2023-01-15,North Carolina,46.5,0.9584,10084.93,1539.18,36161.32
2023-01-22,North Carolina,42.1,0.9572,10473.08,2624.05,36191.16
2023-01-29,North Carolina,44.0,0.9564,10061.81,1926.9,36123.01
2023-02-05,North Carolina,51.2,0.9567,10280.89,1768.56,36038.0
2023-02-12,North Carolina,49.9,0.9628,10915.07,1539.18,36166.46
2023-02-19,North Carolina,57.6,0.9608,9244.05,1539.18,36076.33
2023-02-26,North Carolina,59.0,0.9656,7853.89,1743.83,36005.3
2023-03-05,North Carolina,51.7,0.9718,6354.92,1539.18,36203.12
2023-03-12,North Carolina,44.6,0.9682,6156.7,1539.18,36270.19
2023-03-19,North Carolina,52.4,0.9674,6156.7,1539.18,36190.09
2023-03-26,North Carolina,59.1,0.9744,6156.7,1635.14,36262.26
2023-04-02,North Carolina,59.4,0.97,6156.7,2798.76,36154.22
2023-04-09,North Carolina,57.7,0.9686,6185.79,2458.33,36192.31
2023-04-16,North Carolina,65.1,0.9699,6156.7,3529.79,36178.73
2023-04-23,North Carolina,58.1,0.971,6156.7,3426.9,36190.53
2023-04-30,North Carolina,58.2,0.9704,6156.7,1924.33,36099.96
2023-05-07,North Carolina,69.2,0.974,6156.7,1539.18,36077.33
2023-05-14,North Carolina,67.6,0.9651,6156.7,2042.84,36029.52
2023-05-21,North Carolina,64.1,0.9694,6156.7,3121.56,36110.58
2023-05-28,North Carolina,66.7,0.9722,7491.96,1707.88,36046.41
2023-06-04,North Carolina,67.2,0.9681,8262.78,1539.18,36028.02
2023-06-11,North Carolina,73.0,0.9729,6585.87,3486.99,35932.51
2023-06-18,North Carolina,70.7,0.9727,6156.7,1539.18,35998.09
2023-06-25,North Carolina,76.0,0.9636,6156.7,1977.86,36015.98
2023-07-02,North Carolina,79.6,0.956,6156.7,2407.82,35905.52
2023-07-09,North Carolina,77.8,0.9621,7871.91,1539.18,35981.69
2023-07-16,North Carolina,79.2,0.9603,7697.28,2128.1,35938.61
2023-07-23,North Carolina,79.5,0.959,8237.53,3835.08,35934.66
2023-07-30,North Carolina,75.2,0.9629,10763.43,2615.85,36036.15
2023-08-06,North Carolina,78.0,0.9569,9796.19,2549.07,36020.2
2023-08-13,North Carolina,79.3,0.954,7692.63,2860.54,36092.56
2023-08-20,North Carolina,80.3,0.9549,7415.34,3217.25,35953.85
2023-08-27,North Carolina,73.8,0.9548,6445.99,3085.46,36012.29
2023-09-03,North Carolina,78.7,0.9511,6406.95,2742.75,35893.66
2023-09-10,North Carolina,71.9,0.9542,6539.82,2722.16,36030.79
2023-09-17,North Carolina,66.7,0.9496,6833.38,2168.15,36043.87
2023-09-24,North Carolina,66.8,0.9512,6290.1,1539.18,36093.17
2023-10-01,North Carolina,68.0,0.9504,6300.8,2960.22,36063.61
2023-10-08,North Carolina,61.5,0.9519,6156.7,1587.81,36084.77
2023-10-15,North Carolina,56.8,0.953,7113.22,1539.18,36093.89
2023-10-22,North Carolina,61.2,0.9586,7185.73,2071.49,36116.41
2023-10-29,North Carolina,52.9,0.9545,8766.79,1539.18,36178.98
2023-11-05,North Carolina,59.8,0.9567,9698.12,1539.18,36198.48
2023-11-12,North Carolina,54.2,0.9544,7159.01,1608.69,36248.73
2023-11-19,North Carolina,49.6,0.9525,8577.4,2815.55,36237.09
2023-11-26,North Carolina,44.0,0.9542,10326.45,1539.18,36228.6
2023-12-03,North Carolina,49.7,0.959,12007.29,1539.18,36325.06
2023-12-10,North Carolina,43.1,0.9626,14890.89,2873.2,36332.66
2023-12-17,North Carolina,42.1,0.9567,18633.27,2690.03,36268.34
2023-12-24,North Carolina,49.1,0.9638,22851.26,1539.18,36240.94
2023-12-31,North Carolina,40.2,0.9619,26461.6,2103.0,36258.67
2020-01-12,Ohio,35.3,0.9093,13088.42,5034.4,47898.88
2020-01-19,Ohio,26.9,0.9057,9908.87,5612.91,47775.17
2020-01-26,Ohio,31.1,0.9109,9621.96,4448.5,47808.29
2020-02-02,Ohio,35.7,0.9146,11790.37,4495.74,47866.96
2020-02-09,Ohio,28.4,0.918,12469.09,3434.73,47877.34
2020-02-16,Ohio,30.9,0.917,9937.61,3780.79,47924.17
2020-02-23,Ohio,30.6,0.9212,9476.05,2511.49,47798.48
2020-03-01,Ohio,39.2,0.9209,8269.69,2780.0,47865.68
2020-03-08,Ohio,45.6,0.9195,7151.06,1573.67,47834.17
2020-03-15,Ohio,42.3,0.9218,6613.53,1573.67,47754.68
2020-03-22,Ohio,46.5,0.9243,6294.69,1573.67,47817.41
2020-03-29,Ohio,47.3,0.9173,6294.69,1573.67,47828.65
2020-04-05,Ohio,47.9,0.9221,6294.69,1573.67,47767.05
2020-04-12,Ohio,40.4,0.9226,6294.69,4271.96,47900.03
2020-04-19,Ohio,46.9,0.9264,6294.69,3581.41,47907.39
2020-04-26,Ohio,52.1,0.9273,6294.69,2657.89,47793.2
2020-05-03,Ohio,47.1,0.9254,6317.11,2840.59,47846.28
2020-05-10,Ohio,52.1,0.9181,6294.69,3920.87,47777.68
2020-05-17,Ohio,60.4,0.9211,6294.69,2335.02,47683.8
2020-05-24,Ohio,69.5,0.9258,6294.69,2267.16,47566.91
2020-05-31,Ohio,67.6,0.9255,6294.69,1573.67,47637.64
2020-06-07,Ohio,68.8,0.9246,6294.69,2792.35,47508.96
2020-06-14,Ohio,67.2,0.9236,6294.69,1573.67,47600.35
2020-06-21,Ohio,70.8,0.9301,6294.69,1573.67,47656.79
2020-06-28,Ohio,75.7,0.9191,6294.69,4078.16,47522.87
2020-07-05,Ohio,77.5,0.9233,6706.58,3843.79,47516.32
2020-07-12,Ohio,74.6,0.9254,8947.21,3113.86,47631.83
2020-07-19,Ohio,75.4,0.9255,9501.22,2974.71,47612.93
2020-07-26,Ohio,74.7,0.9263,11675.09,1766.11,47660.62
2020-08-02,Ohio,67.9,0.9231,8495.8,1902.73,47682.03
2020-08-09,Ohio,75.0,0.919,6830.57,1573.67,47499.12
2020-08-16,Ohio,69.1,0.918,6294.69,1573.67,47718.62
2020-08-23,Ohio,75.0,0.9157,6294.69,1573.67,47702.97
2020-08-30,Ohio,69.9,0.9212,6294.69,2959.07,47700.02
2020-09-06,Ohio,71.3,0.9174,6294.69,2380.55,47427.28
2020-09-13,Ohio,61.1,0.9238,6294.69,3296.98,47703.9
2020-09-20,Ohio,61.5,0.9199,6457.02,5136.17,47638.28
2020-09-27,Ohio,55.8,0.9182,6706.99,3882.62,47644.03
2020-10-04,Ohio,56.9,0.9171,6366.18,3350.11,47693.45
2020-10-11,Ohio,55.4,0.9271,6294.69,4423.06,47712.56
2020-10-18,Ohio,55.7,0.9216,6294.69,3253.5,47746.42
2020-10-25,Ohio,44.3,0.9198,6648.13,3616.2,47828.2
2020-11-01,Ohio,47.9,0.9241,7083.57,6103.77,47765.42
2020-11-08,Ohio,51.3,0.9299,6695.73,1920.91,47791.65
2020-11-15,Ohio,42.9,0.9235,8718.95,2365.45,47856.4
2020-11-22,Ohio,41.6,0.9272,9987.83,1573.67,47833.1
2020-11-29,Ohio,33.2,0.9292,11945.28,1573.67,47923.53
2020-12-06,Ohio,36.5,0.9235,16054.61,2552.63,47942.78
2020-12-13,Ohio,30.3,0.9277,17448.54,3364.52,48068.21
2020-12-20,Ohio,29.8,0.9333,18988.04,3506.95,47963.32
2020-12-27,Ohio,32.7,0.9285,21733.3,5119.98,47897.89
2021-01-03,Ohio,31.8,0.9364,19338.79,2436.87,47868.3
2021-01-10,Ohio,30.6,0.9334,17970.99,1573.67,47906.97
2021-01-17,Ohio,28.3,0.9348,17060.08,1883.26,47961.36
2021-01-24,Ohio,26.0,0.935,16221.94,2630.61,48003.92
2021-01-31,Ohio,23.0,0.9391,14779.27,2849.42,47938.37
2021-02-07,Ohio,18.1,0.9423,15093.43,4833.05,47974.32
2021-02-14,Ohio,16.6,0.9425,15475.88,3893.98,47960.21
2021-02-21,Ohio,33.7,0.9502,12388.39,3454.61,47858.89
2021-02-28,Ohio,34.7,0.9484,10260.1,2807.0,47920.06
2021-03-07,Ohio,44.8,0.9407,9777.73,4052.83,47806.14
2021-03-14,Ohio,40.4,0.9458,8043.63,4147.97,47882.2
2021-03-21,Ohio,53.8,0.9549,9822.56,4071.35,47818.8
2021-03-28,Ohio,41.4,0.9464,10605.59,4002.53,47895.6
2021-04-04,Ohio,60.3,0.956,10074.81,2595.71,47796.09
2021-04-11,Ohio,48.4,0.9489,10652.92,1573.67,47787.05
2021-04-18,Ohio,43.4,0.95,8488.33,1712.86,47953.09
2021-04-25,Ohio,55.9,0.9538,6294.69,1573.67,47938.2
2021-05-02,Ohio,54.5,0.9503,6294.69,3374.49,47784.09
2021-05-09,Ohio,49.0,0.9526,6294.69,4767.77,47859.59
2021-05-16,Ohio,66.9,0.9563,6294.69,4117.0,47727.27
2021-05-23,Ohio,66.5,0.9543,6294.69,2321.53,47732.34
2021-05-30,Ohio,63.4,0.953,6294.69,2577.98,47666.04
2021-06-06,Ohio,73.2,0.9551,6294.69,1573.67,47507.58
2021-06-13,Ohio,69.2,0.9532,6294.69,1573.67,47640.72
2021-06-20,Ohio,69.8,0.9488,6294.69,1573.67,47629.41
2021-06-27,Ohio,72.8,0.9575,6294.69,1573.67,47606.68
2021-07-04,Ohio,73.6,0.9499,7455.08,2735.41,47615.87
2021-07-11,Ohio,72.2,0.9478,6294.69,1736.27,47654.25
2021-07-18,Ohio,70.3,0.9429,7301.19,2169.83,47688.75
2021-07-25,Ohio,73.9,0.9453,7809.65,2335.79,47673.74
2021-08-01,Ohio,70.3,0.9509,6584.76,1573.67,47690.82
2021-08-08,Ohio,75.7,0.9515,6294.69,3138.13,47680.66
2021-08-15,Ohio,71.9,0.947,6294.69,2722.99,47666.47
2021-08-22,Ohio,76.7,0.942,6294.69,2671.37,47657.51
2021-08-29,Ohio,69.6,0.9445,6294.69,1573.67,47640.81
2021-09-05,Ohio,67.0,0.9404,8221.93,1573.67,47675.57
2021-09-12,Ohio,72.4,0.9408,8178.7,1695.43,47534.13
2021-09-19,Ohio,63.3,0.9523,7878.73,1573.67,47675.26
2021-09-26,Ohio,62.4,0.9529,9247.32,1929.41,47724.07
2021-10-03,Ohio,66.7,0.9428,9106.0,1573.67,47594.19
2021-10-10,Ohio,66.4,0.9466,9094.97,1573.67,47643.66
2021-10-17,Ohio,53.5,0.9433,8400.92,1917.5,47649.44
2021-10-24,Ohio,52.4,0.9476,6778.42,2737.79,47732.79
2021-10-31,Ohio,41.1,0.953,7062.3,4598.05,47862.82
2021-11-07,Ohio,47.8,0.9529,6686.61,1573.67,47887.1
2021-11-14,Ohio,39.0,0.9526,6294.69,3002.31,47984.06
2021-11-21,Ohio,34.0,0.9501,6294.69,2747.3,48011.06
2021-11-28,Ohio,37.5,0.9549,8344.11,2915.46,47977.23
2021-12-05,Ohio,37.0,0.9566,9256.54,3424.45,47979.54
2021-12-12,Ohio,41.8,0.9563,10610.56,2060.95,47982.85
2021-12-19,Ohio,36.4,0.9553,11762.29,2671.09,47980.15
2021-12-26,Ohio,43.6,0.9571,13537.77,3146.49,47873.74
2022-01-02,Ohio,24.8,0.9615,12218.4,1573.67,48084.39
2022-01-09,Ohio,27.0,0.9596,11086.16,1665.56,48070.04
2022-01-16,Ohio,23.3,0.9593,9855.27,2952.5,47916.51
2022-01-23,Ohio,17.3,0.9592,9663.06,4985.22,48035.59
2022-01-30,Ohio,24.4,0.9598,9681.74,4249.79,48098.3
2022-02-06,Ohio,27.8,0.9667,11461.14,5025.35,47939.87
2022-02-13,Ohio,28.1,0.9667,13601.85,5571.94,47937.11
2022-02-20,Ohio,35.4,0.9663,11536.75,4810.22,47885.29
2022-02-27,Ohio,37.0,0.9666,8850.42,5417.39,47921.96
2022-03-06,Ohio,37.8,0.973,7660.0,5600.25,47963.39
2022-03-13,Ohio,47.4,0.9768,6572.66,5079.64,47817.99
2022-03-20,Ohio,45.7,0.9731,7815.96,4526.96,47910.37
2022-03-27,Ohio,37.2,0.9734,7392.75,2091.03,47884.72
2022-04-03,Ohio,42.4,0.9724,8109.7,1573.67,47956.03
2022-04-10,Ohio,52.2,0.975,7477.51,1730.29,47850.77
2022-04-17,Ohio,46.7,0.9798,6294.69,1827.4,47960.13
2022-04-24,Ohio,51.9,0.9798,6294.69,1799.79,47808.19
2022-05-01,Ohio,56.4,0.979,6294.69,1573.67,47812.41
2022-05-08,Ohio,63.9,0.9794,6405.32,1617.21,47808.52
2022-05-15,Ohio,66.0,0.9784,6294.69,1573.67,47689.43
2022-05-22,Ohio,63.0,0.9788,7751.75,2596.73,47636.82
2022-05-29,Ohio,69.4,0.9788,7518.83,3168.66,47682.27
2022-06-05,Ohio,65.7,0.9743,7956.67,3975.96,47657.34
2022-06-12,Ohio,75.0,0.9763,6777.77,4412.08,47606.82
2022-06-19,Ohio,71.6,0.9772,6294.69,2692.82,47614.87
2022-06-26,Ohio,72.7,0.9789,6294.69,1970.7,47755.64
2022-07-03,Ohio,74.3,0.9737,6294.69,2317.05,47574.1
2022-07-10,Ohio,72.8,0.9802,6559.03,1859.77,47831.72
2022-07-17,Ohio,75.1,0.9708,8129.59,1573.67,47653.56
2022-07-24,Ohio,72.4,0.9772,8131.83,1573.67,47725.36
2022-07-31,Ohio,73.9,0.9753,7702.8,1573.67,47679.91
2022-08-07,Ohio,70.8,0.9718,6471.14,1573.67,47698.86
2022-08-14,Ohio,68.0,0.9699,6294.69,1573.67,47705.55
2022-08-21,Ohio,69.8,0.9758,6294.69,1573.67,47759.57
2022-08-28,Ohio,72.2,0.9752,6294.69,2398.54,47626.21
2022-09-04,Ohio,68.2,0.9733,6294.69,1573.67,47729.05
2022-09-11,Ohio,65.6,0.9718,6294.69,1872.55,47606.21
2022-09-18,Ohio,64.9,0.9708,6294.69,2526.8,47722.46
2022-09-25,Ohio,54.1,0.9721,7441.06,1969.19,47832.94
2022-10-02,Ohio,53.0,0.9729,8202.05,2263.72,47736.39
2022-10-09,Ohio,53.1,0.9661,8361.71,1573.67,47828.77
2022-10-16,Ohio,45.5,0.9752,7625.13,1573.67,47882.98
2022-10-23,Ohio,53.8,0.9804,7113.17,1573.67,47917.58
2022-10-30,Ohio,57.2,0.9751,6294.69,1742.3,47778.29
2022-11-06,Ohio,51.1,0.9744,6294.69,2701.51,48028.13
2022-11-13,Ohio,30.6,0.9752,6294.69,3249.54,47948.31
2022-11-20,Ohio,36.6,0.9783,7417.56,3506.91,48018.33
2022-11-27,Ohio,39.6,0.9759,8226.99,2673.08,47925.59
2022-12-04,Ohio,39.1,0.9827,9601.38,1573.67,48112.13
2022-12-11,Ohio,35.3,0.9801,10075.94,2731.71,48020.96
2022-12-18,Ohio,20.2,0.9863,9737.37,2721.07,48136.03
2022-12-25,Ohio,30.7,0.9867,11538.62,1573.67,48058.7
2023-01-01,Ohio,43.0,0.9852,11899.55,1573.67,47908.68
2023-01-08,Ohio,32.4,0.9864,9364.33,1765.56,47939.13
2023-01-15,Ohio,36.0,0.9871,7973.42,2248.08,47855.16
2023-01-22,Ohio,30.8,0.9876,7237.54,2770.81,47951.39
2023-01-29,Ohio,25.3,0.9853,6629.86,4040.2,47992.97
2023-02-05,Ohio,38.9,0.9895,8138.38,4568.8,47905.45
2023-02-12,Ohio,40.1,0.99,9497.93,2709.69,47965.05
2023-02-19,Ohio,41.1,0.99,8379.87,2471.4,47768.24
2023-02-26,Ohio,42.1,0.99,8290.21,2198.8,47887.07
2023-03-05,Ohio,36.9,0.99,7571.34,3281.31,48016.99
2023-03-12,Ohio,32.8,0.99,6639.82,3350.93,48009.72
2023-03-19,Ohio,40.5,0.99,7263.19,4316.15,47861.09
2023-03-26,Ohio,43.2,0.99,6815.83,3723.92,47910.37
2023-04-02,Ohio,49.2,0.99,7210.99,1573.67,47954.7
2023-04-09,Ohio,57.7,0.99,8534.49,1573.67,47888.65
2023-04-16,Ohio,51.9,0.99,7548.25,1573.67,47950.1
2023-04-23,Ohio,45.9,0.99,6375.88,1573.67,47914.7
2023-04-30,Ohio,47.0,0.99,6294.69,2002.13,47942.53
2023-05-07,Ohio,62.4,0.99,6294.69,3242.81,47741.27
2023-05-14,Ohio,59.5,0.99,6294.69,1573.67,47805.63
2023-05-21,Ohio,61.0,0.99,6294.69,1573.67,47766.76
2023-05-28,Ohio,71.8,0.99,6294.69,1573.67,47624.85
2023-06-04,Ohio,64.7,0.99,6294.69,1573.67,47794.6
2023-06-11,Ohio,61.9,0.99,6294.69,1573.67,47654.46
2023-06-18,Ohio,67.9,0.99,6294.69,1573.67,47691.71
2023-06-25,Ohio,70.0,0.99,6294.69,1573.67,47652.03
2023-07-02,Ohio,72.9,0.99,7307.99,2262.31,47778.7
2023-07-09,Ohio,72.2,0.99,6294.69,2412.31,47739.37
2023-07-16,Ohio,70.7,0.99,8404.67,5179.51,47705.11
2023-07-23,Ohio,74.0,0.99,9821.11,3615.79,47709.36
2023-07-30,Ohio,70.6,0.99,10216.06,1573.67,47850.34
2023-08-06,Ohio,70.4,0.99,7897.11,1573.67,47712.64
2023-08-13,Ohio,67.0,0.99,6294.69,1573.67,47694.26
2023-08-20,Ohio,73.5,0.99,6294.69,2336.38,47735.91
2023-08-27,Ohio,65.2,0.99,6294.69,1672.65,47789.91
2023-09-03,Ohio,72.2,0.99,7752.68,3045.29,47737.37
2023-09-10,Ohio,61.5,0.99,8330.21,1573.67,47808.71
2023-09-17,Ohio,62.8,0.99,8137.55,2178.71,47842.24
2023-09-24,Ohio,63.5,0.99,7432.35,1573.67,47655.56
2023-10-01,Ohio,64.6,0.99,8070.74,1573.67,47672.0
2023-10-08,Ohio,52.0,0.99,8756.2,3443.04,47872.57
2023-10-15,Ohio,49.8,0.99,9286.33,2272.57,47813.19
2023-10-22,Ohio,56.7,0.99,9189.12,3225.89,47756.69
2023-10-29,Ohio,42.2,0.99,9391.39,1610.39,48056.45
2023-11-05,Ohio,49.0,0.99,8800.26,1573.67,47845.62
2023-11-12,Ohio,44.9,0.99,7635.71,1573.67,47956.99
2023-11-19,Ohio,37.9,0.99,8680.61,2014.14,48037.98
2023-11-26,Ohio,34.8,0.99,9225.28,3264.65,48135.06
2023-12-03,Ohio,40.7,0.99,13226.15,2905.68,47924.56
2023-12-10,Ohio,34.2,0.99,16138.94,1573.67,48077.89
2023-12-17,Ohio,36.3,0.99,19372.59,1637.48,47976.34
2023-12-24,Ohio,43.6,0.99,20797.6,4621.7,47970.47
2023-12-31,Ohio,32.9,0.99,23542.92,3849.13,47952.35
2020-01-12,Montana,15.3,0.9344,7603.45,1946.79,40712.79
2020-01-19,Montana,29.3,0.9319,7280.15,732.65,40478.81
2020-01-26,Montana,30.3,0.9305,7132.64,864.08,40375.25
2020-02-02,Montana,19.1,0.9343,7401.65,732.65,40520.33
2020-02-09,Montana,19.4,0.9419,8401.67,738.91,40554.28
2020-02-16,Montana,20.2,0.9411,7273.28,732.65,40623.39
2020-02-23,Montana,26.0,0.9374,6185.61,1309.22,40483.5
2020-03-01,Montana,29.8,0.9437,5064.9,1556.33,40492.72
2020-03-08,Montana,22.6,0.9443,4473.12,732.65,40670.61
2020-03-15,Montana,19.4,0.9417,5144.42,732.65,40594.51
2020-03-22,Montana,25.9,0.9441,4830.53,732.65,40642.38
2020-03-29,Montana,22.0,0.9436,5634.62,732.65,40684.27
2020-04-05,Montana,32.4,0.9478,5223.1,732.65,40659.08
2020-04-12,Montana,21.7,0.9473,5681.73,732.65,40677.39
2020-04-19,Montana,37.8,0.945,5179.75,732.65,40566.32
2020-04-26,Montana,42.3,0.9564,4233.79,985.97,40608.41
2020-05-03,Montana,37.6,0.9528,3708.79,732.65,40553.71
2020-05-10,Montana,36.1,0.9471,2930.61,732.65,40512.93
2020-05-17,Montana,46.7,0.9507,2930.61,1261.78,40566.7
2020-05-24,Montana,50.8,0.9516,3303.23,1034.93,40490.31
2020-05-31,Montana,55.8,0.9543,3100.92,1327.69,40516.86
2020-06-07,Montana,52.4,0.9441,2930.61,2919.56,40468.61
2020-06-14,Montana,47.3,0.9502,2930.61,2462.69,40405.32
2020-06-21,Montana,60.2,0.9457,2930.61,2023.36,40397.87
2020-06-28,Montana,51.8,0.9438,2930.61,1671.61,40401.38
2020-07-05,Montana,56.9,0.9441,3103.92,1291.14,40355.09
2020-07-12,Montana,57.9,0.9462,3273.9,859.25,40428.47
2020-07-19,Montana,61.9,0.9505,3447.66,732.65,40497.2
2020-07-26,Montana,66.4,0.9396,3443.46,833.89,40432.4
2020-08-02,Montana,64.2,0.9394,2930.61,1099.51,40369.54
2020-08-09,Montana,59.0,0.9365,2930.61,1184.51,40443.39
2020-08-16,Montana,67.3,0.9405,2930.61,1941.56,40412.85
2020-08-23,Montana,63.2,0.9342,2930.61,2189.95,40341.73
2020-08-30,Montana,56.7,0.9352,2930.61,2181.09,40488.55
2020-09-06,Montana,48.4,0.9325,2930.61,1153.75,40471.69
2020-09-13,Montana,59.4,0.9355,3135.85,1113.52,40338.31
2020-09-20,Montana,51.3,0.9337,3131.84,1168.01,40369.78
2020-09-27,Montana,49.0,0.938,3508.24,1162.72,40510.33
2020-10-04,Montana,55.9,0.9379,2930.61,873.92,40394.52
2020-10-11,Montana,33.8,0.937,3346.56,1071.57,40608.64
2020-10-18,Montana,21.0,0.9405,3563.29,858.34,40719.68
2020-10-25,Montana,28.9,0.9373,3530.19,732.65,40656.64
2020-11-01,Montana,45.6,0.9345,3536.79,732.65,40494.24
2020-11-08,Montana,16.9,0.9427,3046.38,732.65,40595.23
2020-11-15,Montana,30.4,0.9372,3302.7,732.65,40663.57
2020-11-22,Montana,28.0,0.9421,3769.54,881.78,40783.99
2020-11-29,Montana,29.0,0.9445,4074.34,732.65,40678.18
2020-12-06,Montana,31.6,0.9462,4013.11,732.65,40562.84
2020-12-13,Montana,24.3,0.9408,4558.82,850.81,40652.23
2020-12-20,Montana,27.7,0.9429,5162.15,794.24,40640.24
2020-12-27,Montana,23.1,0.9501,6564.44,732.65,40607.19
2021-01-03,Montana,26.2,0.9523,6122.37,1478.96,40492.67
2021-01-10,Montana,26.8,0.9534,5786.91,732.65,40586.75
2021-01-17,Montana,19.3,0.9559,6120.74,732.65,40576.55
2021-01-24,Montana,19.6,0.9561,5434.88,732.65,40685.23
2021-01-31,Montana,23.0,0.9553,5804.17,732.65,40570.54
2021-02-07,Montana,-11.0,0.9605,6750.45,732.65,40796.35
2021-02-14,Montana,14.2,0.9606,8004.54,1207.84,40626.5
2021-02-21,Montana,21.2,0.9646,6658.87,1465.07,40617.3
2021-02-28,Montana,31.2,0.9641,5558.05,777.34,40491.23
2021-03-07,Montana,24.9,0.9667,4290.64,732.65,40587.47
2021-03-14,Montana,33.2,0.9711,3696.04,2358.27,40677.91
2021-03-21,Montana,26.1,0.9679,4423.7,1802.39,40694.95
2021-03-28,Montana,32.2,0.9661,5100.19,1484.94,40644.34
2021-04-04,Montana,33.6,0.9685,4906.81,1643.48,40695.42
2021-04-11,Montana,24.1,0.9683,5807.54,1029.5,40756.01
2021-04-18,Montana,26.0,0.9708,4680.69,1447.65,40818.89
2021-04-25,Montana,41.1,0.9757,3768.5,732.65,40633.64
2021-05-02,Montana,38.9,0.9684,3479.12,732.65,40559.25
2021-05-09,Montana,37.5,0.9718,2930.61,1389.1,40601.88
2021-05-16,Montana,41.0,0.9696,2930.61,732.65,40595.07
2021-05-23,Montana,41.9,0.9712,3475.62,930.09,40595.12
2021-05-30,Montana,57.8,0.9679,3147.62,1645.97,40354.83
