week,state,avg_employment
2023-05-21,New Mexico,0.99
2023-05-28,New Mexico,0.99
2023-06-04,New Mexico,0.99
2023-06-11,New Mexico,0.99
2023-06-18,New Mexico,0.99
2023-06-25,New Mexico,0.99
2023-07-02,New Mexico,0.99
2023-07-09,New Mexico,0.99
2023-07-16,New Mexico,0.99
2023-07-23,New Mexico,0.99
2023-07-30,New Mexico,0.99
2023-08-06,New Mexico,0.99
2023-08-13,New Mexico,0.99
2023-08-20,New Mexico,0.99
2023-08-27,New Mexico,0.99
2023-09-03,New Mexico,0.99
2023-09-10,New Mexico,0.99
2023-09-17,New Mexico,0.99
2023-09-24,New Mexico,0.99
2023-10-01,New Mexico,0.99
2023-10-08,New Mexico,0.99
2023-10-15,New Mexico,0.99
2023-10-22,New Mexico,0.99
2023-10-29,New Mexico,0.99
2023-11-05,New Mexico,0.99
2023-11-12,New Mexico,0.99
2023-11-19,New Mexico,0.99
2023-11-26,New Mexico,0.99
2023-12-03,New Mexico,0.99
2023-12-10,New Mexico,0.99
2023-12-17,New Mexico,0.99
2023-12-24,New Mexico,0.99
2023-12-31,New Mexico,0.99
2020-01-12,New York,0.9519
2020-01-19,New York,0.96
2020-01-26,New York,0.9605
2020-02-02,New York,0.9616
2020-02-09,New York,0.9569
2020-02-16,New York,0.9584
2020-02-23,New York,0.96
2020-03-01,New York,0.9597
2020-03-08,New York,0.9671
2020-03-15,New York,0.9626
2020-03-22,New York,0.9542
2020-03-29,New York,0.9635
2020-04-05,New York,0.9624
2020-04-12,New York,0.9634
2020-04-19,New York,0.9627
2020-04-26,New York,0.9664
2020-05-03,New York,0.9668
2020-05-10,New York,0.9644
2020-05-17,New York,0.9627
2020-05-24,New York,0.9638
2020-05-31,New York,0.9641
2020-06-07,New York,0.9597
2020-06-14,New York,0.964
2020-06-21,New York,0.9638
2020-06-28,New York,0.9673
2020-07-05,New York,0.9636
2020-07-12,New York,0.958
2020-07-19,New York,0.9627
2020-07-26,New York,0.9575
2020-08-02,New York,0.9597
2020-08-09,New York,0.9563
2020-08-16,New York,0.9549
2020-08-23,New York,0.959
2020-08-30,New York,0.9503
2020-09-06,New York,0.9511
2020-09-13,New York,0.956
2020-09-20,New York,0.957
2020-09-27,New York,0.9558
2020-10-04,New York,0.9515
2020-10-11,New York,0.954
2020-10-18,New York,0.9578
2020-10-25,New York,0.9585
2020-11-01,New York,0.9577
2020-11-08,New York,0.9614
2020-11-15,New York,0.9593
2020-11-22,New York,0.956
2020-11-29,New York,0.9576
2020-12-06,New York,0.9566
2020-12-13,New York,0.9606
2020-12-20,New York,0.9645
2020-12-27,New York,0.9633
2021-01-03,New York,0.9686
2021-01-10,New York,0.9637
2021-01-17,New York,0.9688
2021-01-24,New York,0.9643
2021-01-31,New York,0.9695
2021-02-07,New York,0.9681
2021-02-14,New York,0.9705
2021-02-21,New York,0.973
2021-02-28,New York,0.9681
2021-03-07,New York,0.9717
2021-03-14,New York,0.9751
2021-03-21,New York,0.971
2021-03-28,New York,0.9676
2021-04-04,New York,0.9789
2021-04-11,New York,0.9713
2021-04-18,New York,0.9733
2021-04-25,New York,0.9765
2021-05-02,New York,0.9706
2021-05-09,New York,0.9696
2021-05-16,New York,0.9735
2021-05-23,New York,0.9676
2021-05-30,New York,0.9722
2021-06-06,New York,0.9719
2021-06-13,New York,0.9705
2021-06-20,New York,0.9668
2021-06-27,New York,0.9764
2021-07-04,New York,0.9692
2021-07-11,New York,0.9734
2021-07-18,New York,0.9685
2021-07-25,New York,0.9668
2021-08-01,New York,0.9675
2021-08-08,New York,0.9662
2021-08-15,New York,0.9635
2021-08-22,New York,0.9716
2021-08-29,New York,0.9655
2021-09-05,New York,0.9599
2021-09-12,New York,0.9695
2021-09-19,New York,0.9642
2021-09-26,New York,0.9641
2021-10-03,New York,0.96
2021-10-10,New York,0.9707
2021-10-17,New York,0.9618
2021-10-24,New York,0.966
2021-10-31,New York,0.9687
2021-11-07,New York,0.9682
2021-11-14,New York,0.9669
2021-11-21,New York,0.9622
2021-11-28,New York,0.965
2021-12-05,New York,0.9703
2021-12-12,New York,0.9676
2021-12-19,New York,0.9707
2021-12-26,New York,0.9723
2022-01-02,New York,0.9763
2022-01-09,New York,0.9699
2022-01-16,New York,0.9803
2022-01-23,New York,0.9762
2022-01-30,New York,0.9741
2022-02-06,New York,0.9805
2022-02-13,New York,0.9845
2022-02-20,New York,0.9732
2022-02-27,New York,0.977
2022-03-06,New York,0.9729
2022-03-13,New York,0.9808
2022-03-20,New York,0.9815
2022-03-27,New York,0.9804
2022-04-03,New York,0.9796
2022-04-10,New York,0.9755
2022-04-17,New York,0.983
2022-04-24,New York,0.9864
2022-05-01,New York,0.9797
2022-05-08,New York,0.9829
2022-05-15,New York,0.9771
2022-05-22,New York,0.9833
2022-05-29,New York,0.9809
2022-06-05,New York,0.9779
2022-06-12,New York,0.978
2022-06-19,New York,0.9793
2022-06-26,New York,0.9818
2022-07-03,New York,0.974
2022-07-10,New York,0.9769
2022-07-17,New York,0.9781
2022-07-24,New York,0.9751
2022-07-31,New York,0.984
2022-08-07,New York,0.9733
2022-08-14,New York,0.974
2022-08-21,New York,0.9733
2022-08-28,New York,0.9818
2022-09-04,New York,0.9761
2022-09-11,New York,0.9718
2022-09-18,New York,0.9781
2022-09-25,New York,0.9755
2022-10-02,New York,0.9751
2022-10-09,New York,0.9735
2022-10-16,New York,0.9724
2022-10-23,New York,0.9758
2022-10-30,New York,0.9734
2022-11-06,New York,0.9814
2022-11-13,New York,0.9723
2022-11-20,New York,0.9809
2022-11-27,New York,0.9761
2022-12-04,New York,0.9797
2022-12-11,New York,0.9815
2022-12-18,New York,0.9773
2022-12-25,New York,0.9819
2023-01-01,New York,0.9743
2023-01-08,New York,0.9804
2023-01-15,New York,0.98
2023-01-22,New York,0.9792
2023-01-29,New York,0.9825
2023-02-05,New York,0.9874
2023-02-12,New York,0.9885
2023-02-19,New York,0.9873
2023-02-26,New York,0.9847
2023-03-05,New York,0.99
2023-03-12,New York,0.9896
2023-03-19,New York,0.99
2023-03-26,New York,0.99
2023-04-02,New York,0.99
2023-04-09,New York,0.988
2023-04-16,New York,0.9889
2023-04-23,New York,0.9894
2023-04-30,New York,0.99
2023-05-07,New York,0.99
2023-05-14,New York,0.99
2023-05-21,New York,0.99
2023-05-28,New York,0.99
2023-06-04,New York,0.9896
2023-06-11,New York,0.9878
2023-06-18,New York,0.9867
2023-06-25,New York,0.9844
2023-07-02,New York,0.9848
2023-07-09,New York,0.9885
2023-07-16,New York,0.9852
2023-07-23,New York,0.9867
2023-07-30,New York,0.989
2023-08-06,New York,0.9864
2023-08-13,New York,0.9818
2023-08-20,New York,0.9882
2023-08-27,New York,0.9888
2023-09-03,New York,0.98
2023-09-10,New York,0.9811
2023-09-17,New York,0.9873
2023-09-24,New York,0.9835
2023-10-01,New York,0.9767
2023-10-08,New York,0.9793
2023-10-15,New York,0.9829
2023-10-22,New York,0.9804
2023-10-29,New York,0.9828
2023-11-05,New York,0.9851
2023-11-12,New York,0.9895
2023-11-19,New York,0.9845
2023-11-26,New York,0.9887
2023-12-03,New York,0.99
2023-12-10,New York,0.99
2023-12-17,New York,0.989
2023-12-24,New York,0.9824
2023-12-31,New York,0.9899
2020-01-12,North Carolina,0.9102
2020-01-19,North Carolina,0.9128
2020-01-26,North Carolina,0.9132
2020-02-02,North Carolina,0.9191
2020-02-09,North Carolina,0.9144
2020-02-16,North Carolina,0.9229
2020-02-23,North Carolina,0.9224
2020-03-01,North Carolina,0.9238
2020-03-08,North Carolina,0.9197
2020-03-15,North Carolina,0.9195
2020-03-22,North Carolina,0.9252
2020-03-29,North Carolina,0.9226
2020-04-05,North Carolina,0.9217
2020-04-12,North Carolina,0.9224
2020-04-19,North Carolina,0.926
2020-04-26,North Carolina,0.9283
2020-05-03,North Carolina,0.9304
2020-05-10,North Carolina,0.9279
2020-05-17,North Carolina,0.9256
2020-05-24,North Carolina,0.9282
2020-05-31,North Carolina,0.9282
2020-06-07,North Carolina,0.9247
2020-06-14,North Carolina,0.9227
2020-06-21,North Carolina,0.9262
2020-06-28,North Carolina,0.9259
2020-07-05,North Carolina,0.917
2020-07-12,North Carolina,0.9167
2020-07-19,North Carolina,0.9201
2020-07-26,North Carolina,0.9155
2020-08-02,North Carolina,0.9064
2020-08-09,North Carolina,0.9067
2020-08-16,North Carolina,0.9091
2020-08-23,North Carolina,0.9138
2020-08-30,North Carolina,0.9108
2020-09-06,North Carolina,0.9079
2020-09-13,North Carolina,0.9061
2020-09-20,North Carolina,0.9064
2020-09-27,North Carolina,0.9051
2020-10-04,North Carolina,0.9063
2020-10-11,North Carolina,0.9064
2020-10-18,North Carolina,0.9084
2020-10-25,North Carolina,0.9083
2020-11-01,North Carolina,0.909
2020-11-08,North Carolina,0.9054
2020-11-15,North Carolina,0.9134
2020-11-22,North Carolina,0.9102
2020-11-29,North Carolina,0.911
2020-12-06,North Carolina,0.921
2020-12-13,North Carolina,0.9192
2020-12-20,North Carolina,0.9181
2020-12-27,North Carolina,0.917
2021-01-03,North Carolina,0.9242
2021-01-10,North Carolina,0.9252
2021-01-17,North Carolina,0.926
2021-01-24,North Carolina,0.9302
2021-01-31,North Carolina,0.9328
2021-02-07,North Carolina,0.9335
2021-02-14,North Carolina,0.9264
2021-02-21,North Carolina,0.9303
2021-02-28,North Carolina,0.9389
2021-03-07,North Carolina,0.941
2021-03-14,North Carolina,0.9404
2021-03-21,North Carolina,0.9389
2021-03-28,North Carolina,0.9362
2021-04-04,North Carolina,0.9469
2021-04-11,North Carolina,0.9397
2021-04-18,North Carolina,0.9446
2021-04-25,North Carolina,0.9388
2021-05-02,North Carolina,0.9405
2021-05-09,North Carolina,0.9444
2021-05-16,North Carolina,0.941
2021-05-23,North Carolina,0.9409
2021-05-30,North Carolina,0.9423
2021-06-06,North Carolina,0.9335
2021-06-13,North Carolina,0.9332
2021-06-20,North Carolina,0.9402
2021-06-27,North Carolina,0.9371
2021-07-04,North Carolina,0.9339
2021-07-11,North Carolina,0.9354
2021-07-18,North Carolina,0.9359
2021-07-25,North Carolina,0.9277
2021-08-01,North Carolina,0.9239
2021-08-08,North Carolina,0.9279
2021-08-15,North Carolina,0.9282
2021-08-22,North Carolina,0.9336
2021-08-29,North Carolina,0.9244
2021-09-05,North Carolina,0.9258
2021-09-12,North Carolina,0.9237
2021-09-19,North Carolina,0.918
2021-09-26,North Carolina,0.9215
2021-10-03,North Carolina,0.9224
2021-10-10,North Carolina,0.9168
2021-10-17,North Carolina,0.916
2021-10-24,North Carolina,0.9172
2021-10-31,North Carolina,0.9235
2021-11-07,North Carolina,0.9235
2021-11-14,North Carolina,0.9233
2021-11-21,North Carolina,0.9237
2021-11-28,North Carolina,0.9215
2021-12-05,North Carolina,0.9298
2021-12-12,North Carolina,0.926
2021-12-19,North Carolina,0.9353
2021-12-26,North Carolina,0.9371
2022-01-02,North Carolina,0.9323
2022-01-09,North Carolina,0.9381
2022-01-16,North Carolina,0.9386
2022-01-23,North Carolina,0.9396
2022-01-30,North Carolina,0.9434
2022-02-06,North Carolina,0.9462
2022-02-13,North Carolina,0.9476
2022-02-20,North Carolina,0.9571
2022-02-27,North Carolina,0.9481
2022-03-06,North Carolina,0.9591
2022-03-13,North Carolina,0.9556
2022-03-20,North Carolina,0.9528
2022-03-27,North Carolina,0.9525
2022-04-03,North Carolina,0.9568
2022-04-10,North Carolina,0.9538
2022-04-17,North Carolina,0.9548
2022-04-24,North Carolina,0.9565
2022-05-01,North Carolina,0.957
2022-05-08,North Carolina,0.9619
2022-05-15,North Carolina,0.9553
2022-05-22,North Carolina,0.9584
2022-05-29,North Carolina,0.9524
2022-06-05,North Carolina,0.9557
2022-06-12,North Carolina,0.9476
2022-06-19,North Carolina,0.9555
2022-06-26,North Carolina,0.9531
2022-07-03,North Carolina,0.9464
2022-07-10,North Carolina,0.9461
2022-07-17,North Carolina,0.9434
2022-07-24,North Carolina,0.9438
2022-07-31,North Carolina,0.9504
2022-08-07,North Carolina,0.9413
2022-08-14,North Carolina,0.9406
2022-08-21,North Carolina,0.9431
2022-08-28,North Carolina,0.9424
2022-09-04,North Carolina,0.9349
2022-09-11,North Carolina,0.945
2022-09-18,North Carolina,0.9401
2022-09-25,North Carolina,0.9386
2022-10-02,North Carolina,0.9351
2022-10-09,North Carolina,0.9397
2022-10-16,North Carolina,0.9348
2022-10-23,North Carolina,0.9349
2022-10-30,North Carolina,0.9428
2022-11-06,North Carolina,0.94
2022-11-13,North Carolina,0.9379
2022-11-20,North Carolina,0.9405
2022-11-27,North Carolina,0.9433
2022-12-04,North Carolina,0.948
2022-12-11,North Carolina,0.9493
2022-12-18,North Carolina,0.943
2022-12-25,North Carolina,0.9498
2023-01-01,North Carolina,0.9537
2023-01-08,North Carolina,0.9548
2023-01-15,North Carolina,0.9584
2023-01-22,North Carolina,0.9572
2023-01-29,North Carolina,0.9564
2023-02-05,North Carolina,0.9567
2023-02-12,North Carolina,0.9628
2023-02-19,North Carolina,0.9608
2023-02-26,North Carolina,0.9656
2023-03-05,North Carolina,0.9718
2023-03-12,North Carolina,0.9682
2023-03-19,North Carolina,0.9674
2023-03-26,North Carolina,0.9744
2023-04-02,North Carolina,0.97
2023-04-09,North Carolina,0.9686
2023-04-16,North Carolina,0.9699
2023-04-23,North Carolina,0.971
2023-04-30,North Carolina,0.9704
2023-05-07,North Carolina,0.974
2023-05-14,North Carolina,0.9651
2023-05-21,North Carolina,0.9694
2023-05-28,North Carolina,0.9722
2023-06-04,North Carolina,0.9681
2023-06-11,North Carolina,0.9729
2023-06-18,North Carolina,0.9727
2023-06-25,North Carolina,0.9636
2023-07-02,North Carolina,0.956
2023-07-09,North Carolina,0.9621
2023-07-16,North Carolina,0.9603
2023-07-23,North Carolina,0.959
2023-07-30,North Carolina,0.9629
2023-08-06,North Carolina,0.9569
2023-08-13,North Carolina,0.954
2023-08-20,North Carolina,0.9549
2023-08-27,North Carolina,0.9548
2023-09-03,North Carolina,0.9511
2023-09-10,North Carolina,0.9542
2023-09-17,North Carolina,0.9496
2023-09-24,North Carolina,0.9512
2023-10-01,North Carolina,0.9504
2023-10-08,North Carolina,0.9519
2023-10-15,North Carolina,0.953
2023-10-22,North Carolina,0.9586
2023-10-29,North Carolina,0.9545
2023-11-05,North Carolina,0.9567
2023-11-12,North Carolina,0.9544
2023-11-19,North Carolina,0.9525
2023-11-26,North Carolina,0.9542
2023-12-03,North Carolina,0.959
2023-12-10,North Carolina,0.9626
2023-12-17,North Carolina,0.9567
2023-12-24,North Carolina,0.9638
2023-12-31,North Carolina,0.9619
2020-01-12,North Dakota,0.9068
2020-01-19,North Dakota,0.9125
2020-01-26,North Dakota,0.9124
2020-02-02,North Dakota,0.9129
2020-02-09,North Dakota,0.9137
2020-02-16,North Dakota,0.9249
2020-02-23,North Dakota,0.9226
2020-03-01,North Dakota,0.9229
2020-03-08,North Dakota,0.9239
2020-03-15,North Dakota,0.9214
2020-03-22,North Dakota,0.9248
2020-03-29,North Dakota,0.9216
2020-04-05,North Dakota,0.9198
2020-04-12,North Dakota,0.9221
2020-04-19,North Dakota,0.9263
2020-04-26,North Dakota,0.9231
2020-05-03,North Dakota,0.9245
2020-05-10,North Dakota,0.9217
2020-05-17,North Dakota,0.9227
2020-05-24,North Dakota,0.9278
2020-05-31,North Dakota,0.9262
2020-06-07,North Dakota,0.9202
2020-06-14,North Dakota,0.9231
2020-06-21,North Dakota,0.9221
2020-06-28,North Dakota,0.9252
2020-07-05,North Dakota,0.9123
2020-07-12,North Dakota,0.9126
2020-07-19,North Dakota,0.9101
2020-07-26,North Dakota,0.9129
2020-08-02,North Dakota,0.9099
2020-08-09,North Dakota,0.9111
2020-08-16,North Dakota,0.9103
2020-08-23,North Dakota,0.9022
2020-08-30,North Dakota,0.9111
2020-09-06,North Dakota,0.8971
2020-09-13,North Dakota,0.9055
2020-09-20,North Dakota,0.9019
2020-09-27,North Dakota,0.9053
2020-10-04,North Dakota,0.8974
2020-10-11,North Dakota,0.9051
2020-10-18,North Dakota,0.8974
2020-10-25,North Dakota,0.9
2020-11-01,North Dakota,0.9012
2020-11-08,North Dakota,0.8991
2020-11-15,North Dakota,0.9048
2020-11-22,North Dakota,0.9102
2020-11-29,North Dakota,0.9129
2020-12-06,North Dakota,0.9108
2020-12-13,North Dakota,0.9141
2020-12-20,North Dakota,0.9116
2020-12-27,North Dakota,0.9126
2021-01-03,North Dakota,0.9176
2021-01-10,North Dakota,0.9194
2021-01-17,North Dakota,0.9206
2021-01-24,North Dakota,0.9175
2021-01-31,North Dakota,0.9192
2021-02-07,North Dakota,0.9268
2021-02-14,North Dakota,0.9297
2021-02-21,North Dakota,0.9242
2021-02-28,North Dakota,0.9274
2021-03-07,North Dakota,0.9389
2021-03-14,North Dakota,0.9368
2021-03-21,North Dakota,0.9376
2021-03-28,North Dakota,0.9338
2021-04-04,North Dakota,0.9369
2021-04-11,North Dakota,0.9391
2021-04-18,North Dakota,0.941
2021-04-25,North Dakota,0.9306
2021-05-02,North Dakota,0.9307
2021-05-09,North Dakota,0.9388
2021-05-16,North Dakota,0.9342
2021-05-23,North Dakota,0.9332
2021-05-30,North Dakota,0.9317
2021-06-06,North Dakota,0.9286
2021-06-13,North Dakota,0.9262
2021-06-20,North Dakota,0.9369
2021-06-27,North Dakota,0.9308
2021-07-04,North Dakota,0.9235
2021-07-11,North Dakota,0.9256
2021-07-18,North Dakota,0.9269
2021-07-25,North Dakota,0.9271
2021-08-01,North Dakota,0.9203
2021-08-08,North Dakota,0.9153
2021-08-15,North Dakota,0.9165
2021-08-22,North Dakota,0.9199
2021-08-29,North Dakota,0.9162
2021-09-05,North Dakota,0.9126
2021-09-12,North Dakota,0.914
2021-09-19,North Dakota,0.9154
2021-09-26,North Dakota,0.9079
2021-10-03,North Dakota,0.9136
2021-10-10,North Dakota,0.9109
2021-10-17,North Dakota,0.9139
2021-10-24,North Dakota,0.9143
2021-10-31,North Dakota,0.917
2021-11-07,North Dakota,0.9184
2021-11-14,North Dakota,0.9186
2021-11-21,North Dakota,0.9191
2021-11-28,North Dakota,0.9158
2021-12-05,North Dakota,0.9206
2021-12-12,North Dakota,0.9233
2021-12-19,North Dakota,0.9231
2021-12-26,North Dakota,0.9202
2022-01-02,North Dakota,0.9299
2022-01-09,North Dakota,0.9287
2022-01-16,North Dakota,0.9265
2022-01-23,North Dakota,0.9331
2022-01-30,North Dakota,0.9296
2022-02-06,North Dakota,0.9431
2022-02-13,North Dakota,0.9323
2022-02-20,North Dakota,0.9357
2022-02-27,North Dakota,0.9377
2022-03-06,North Dakota,0.9466
2022-03-13,North Dakota,0.9445
2022-03-20,North Dakota,0.9445
2022-03-27,North Dakota,0.9403
2022-04-03,North Dakota,0.9424
2022-04-10,North Dakota,0.947
2022-04-17,North Dakota,0.9422
2022-04-24,North Dakota,0.9449
2022-05-01,North Dakota,0.9462
2022-05-08,North Dakota,0.9419
2022-05-15,North Dakota,0.9499
2022-05-22,North Dakota,0.9489
2022-05-29,North Dakota,0.9407
2022-06-05,North Dakota,0.9374
2022-06-12,North Dakota,0.9336
2022-06-19,North Dakota,0.9383
2022-06-26,North Dakota,0.9431
2022-07-03,North Dakota,0.9324
2022-07-10,North Dakota,0.9352
2022-07-17,North Dakota,0.9295
2022-07-24,North Dakota,0.9366
2022-07-31,North Dakota,0.9328
2022-08-07,North Dakota,0.9273
2022-08-14,North Dakota,0.9272
2022-08-21,North Dakota,0.9238
2022-08-28,North Dakota,0.9244
2022-09-04,North Dakota,0.9255
2022-09-11,North Dakota,0.924
2022-09-18,North Dakota,0.9261
2022-09-25,North Dakota,0.9242
2022-10-02,North Dakota,0.9218
2022-10-09,North Dakota,0.9164
2022-10-16,North Dakota,0.921
2022-10-23,North Dakota,0.9219
2022-10-30,North Dakota,0.928
2022-11-06,North Dakota,0.9264
2022-11-13,North Dakota,0.9291
2022-11-20,North Dakota,0.9265
2022-11-27,North Dakota,0.9228
2022-12-04,North Dakota,0.9309
2022-12-11,North Dakota,0.9314
2022-12-18,North Dakota,0.9281
2022-12-25,North Dakota,0.9299
2023-01-01,North Dakota,0.938
2023-01-08,North Dakota,0.9437
2023-01-15,North Dakota,0.9328
2023-01-22,North Dakota,0.9428
2023-01-29,North Dakota,0.9366
2023-02-05,North Dakota,0.9429
2023-02-12,North Dakota,0.9507
2023-02-19,North Dakota,0.9496
2023-02-26,North Dakota,0.9513
2023-03-05,North Dakota,0.9555
2023-03-12,North Dakota,0.9595
2023-03-19,North Dakota,0.9552
2023-03-26,North Dakota,0.9532
2023-04-02,North Dakota,0.9569
2023-04-09,North Dakota,0.9598
2023-04-16,North Dakota,0.9539
2023-04-23,North Dakota,0.9545
2023-04-30,North Dakota,0.9557
2023-05-07,North Dakota,0.9486
2023-05-14,North Dakota,0.9555
2023-05-21,North Dakota,0.9496
2023-05-28,North Dakota,0.9556
2023-06-04,North Dakota,0.9528
2023-06-11,North Dakota,0.949
2023-06-18,North Dakota,0.9557
2023-06-25,North Dakota,0.9464
2023-07-02,North Dakota,0.9472
2023-07-09,North Dakota,0.9459
2023-07-16,North Dakota,0.9389
2023-07-23,North Dakota,0.9524
2023-07-30,North Dakota,0.9442
2023-08-06,North Dakota,0.9346
2023-08-13,North Dakota,0.9332
2023-08-20,North Dakota,0.937
2023-08-27,North Dakota,0.9374
2023-09-03,North Dakota,0.9329
2023-09-10,North Dakota,0.9319
2023-09-17,North Dakota,0.9349
2023-09-24,North Dakota,0.932
2023-10-01,North Dakota,0.9256
2023-10-08,North Dakota,0.9312
2023-10-15,North Dakota,0.9247
2023-10-22,North Dakota,0.933
2023-10-29,North Dakota,0.9292
2023-11-05,North Dakota,0.9348
2023-11-12,North Dakota,0.9385
2023-11-19,North Dakota,0.9319
2023-11-26,North Dakota,0.9381
2023-12-03,North Dakota,0.9392
2023-12-10,North Dakota,0.946
2023-12-17,North Dakota,0.9398
2023-12-24,North Dakota,0.9386
2023-12-31,North Dakota,0.9433
2020-01-12,Ohio,0.9093
2020-01-19,Ohio,0.9057
2020-01-26,Ohio,0.9109
2020-02-02,Ohio,0.9146
2020-02-09,Ohio,0.918
2020-02-16,Ohio,0.917
2020-02-23,Ohio,0.9212
2020-03-01,Ohio,0.9209
2020-03-08,Ohio,0.9195
2020-03-15,Ohio,0.9218
2020-03-22,Ohio,0.9243
2020-03-29,Ohio,0.9173
2020-04-05,Ohio,0.9221
2020-04-12,Ohio,0.9226
2020-04-19,Ohio,0.9264
2020-04-26,Ohio,0.9273
2020-05-03,Ohio,0.9254
2020-05-10,Ohio,0.9181
2020-05-17,Ohio,0.9211
2020-05-24,Ohio,0.9258
2020-05-31,Ohio,0.9255
2020-06-07,Ohio,0.9246
2020-06-14,Ohio,0.9236
2020-06-21,Ohio,0.9301
2020-06-28,Ohio,0.9191
2020-07-05,Ohio,0.9233
2020-07-12,Ohio,0.9254
2020-07-19,Ohio,0.9255
2020-07-26,Ohio,0.9263
2020-08-02,Ohio,0.9231
2020-08-09,Ohio,0.919
2020-08-16,Ohio,0.918
2020-08-23,Ohio,0.9157
2020-08-30,Ohio,0.9212
2020-09-06,Ohio,0.9174
2020-09-13,Ohio,0.9238
2020-09-20,Ohio,0.9199
2020-09-27,Ohio,0.9182
2020-10-04,Ohio,0.9171
2020-10-11,Ohio,0.9271
2020-10-18,Ohio,0.9216
2020-10-25,Ohio,0.9198
2020-11-01,Ohio,0.9241
2020-11-08,Ohio,0.9299
2020-11-15,Ohio,0.9235
2020-11-22,Ohio,0.9272
2020-11-29,Ohio,0.9292
2020-12-06,Ohio,0.9235
2020-12-13,Ohio,0.9277
2020-12-20,Ohio,0.9333
2020-12-27,Ohio,0.9285
2021-01-03,Ohio,0.9364
2021-01-10,Ohio,0.9334
2021-01-17,Ohio,0.9348
2021-01-24,Ohio,0.935
2021-01-31,Ohio,0.9391
2021-02-07,Ohio,0.9423
2021-02-14,Ohio,0.9425
2021-02-21,Ohio,0.9502
2021-02-28,Ohio,0.9484
2021-03-07,Ohio,0.9407
2021-03-14,Ohio,0.9458
2021-03-21,Ohio,0.9549
2021-03-28,Ohio,0.9464
2021-04-04,Ohio,0.956
2021-04-11,Ohio,0.9489
2021-04-18,Ohio,0.95
2021-04-25,Ohio,0.9538
2021-05-02,Ohio,0.9503
2021-05-09,Ohio,0.9526
2021-05-16,Ohio,0.9563
2021-05-23,Ohio,0.9543
2021-05-30,Ohio,0.953
2021-06-06,Ohio,0.9551
2021-06-13,Ohio,0.9532
2021-06-20,Ohio,0.9488
2021-06-27,Ohio,0.9575
2021-07-04,Ohio,0.9499
2021-07-11,Ohio,0.9478
2021-07-18,Ohio,0.9429
2021-07-25,Ohio,0.9453
2021-08-01,Ohio,0.9509
2021-08-08,Ohio,0.9515
2021-08-15,Ohio,0.947
2021-08-22,Ohio,0.942
2021-08-29,Ohio,0.9445
2021-09-05,Ohio,0.9404
2021-09-12,Ohio,0.9408
2021-09-19,Ohio,0.9523
2021-09-26,Ohio,0.9529
2021-10-03,Ohio,0.9428
2021-10-10,Ohio,0.9466
2021-10-17,Ohio,0.9433
2021-10-24,Ohio,0.9476
2021-10-31,Ohio,0.953
2021-11-07,Ohio,0.9529
2021-11-14,Ohio,0.9526
2021-11-21,Ohio,0.9501
2021-11-28,Ohio,0.9549
2021-12-05,Ohio,0.9566
2021-12-12,Ohio,0.9563
2021-12-19,Ohio,0.9553
2021-12-26,Ohio,0.9571
2022-01-02,Ohio,0.9615
2022-01-09,Ohio,0.9596
2022-01-16,Ohio,0.9593
2022-01-23,Ohio,0.9592
2022-01-30,Ohio,0.9598
2022-02-06,Ohio,0.9667
2022-02-13,Ohio,0.9667
2022-02-20,Ohio,0.9663
2022-02-27,Ohio,0.9666
2022-03-06,Ohio,0.973
2022-03-13,Ohio,0.9768
2022-03-20,Ohio,0.9731
2022-03-27,Ohio,0.9734
2022-04-03,Ohio,0.9724
2022-04-10,Ohio,0.975
2022-04-17,Ohio,0.9798
2022-04-24,Ohio,0.9798
2022-05-01,Ohio,0.979
2022-05-08,Ohio,0.9794
2022-05-15,Ohio,0.9784
2022-05-22,Ohio,0.9788
2022-05-29,Ohio,0.9788
2022-06-05,Ohio,0.9743
2022-06-12,Ohio,0.9763
2022-06-19,Ohio,0.9772
2022-06-26,Ohio,0.9789
2022-07-03,Ohio,0.9737
2022-07-10,Ohio,0.9802
2022-07-17,Ohio,0.9708
2022-07-24,Ohio,0.9772
2022-07-31,Ohio,0.9753
